client_id,coach_id,rank_shown,offer_date,visible_profile_appeal,chosen
K02025,C0065,3,2025-05-19,1.0,False
K02440,C0108,1,2025-05-20,0.9628,False
K02440,C0110,2,2025-05-20,0.403,False
K02440,C0010,3,2025-05-20,0.7233,False
K01632,C0089,1,2025-05-20,0.8805,False
K01632,C0052,2,2025-05-20,0.5079,False
K01632,C0061,3,2025-05-20,0.6605,False
K01865,C0060,1,2025-05-21,0.3561,False
K01865,C0004,2,2025-05-21,0.0,False
K01865,C0098,3,2025-05-21,0.7302,False
K02122,C0048,1,2025-05-21,0.4161,True
K02122,C0032,2,2025-05-21,0.093,False
K02122,C0001,3,2025-05-21,0.6369,False
K02320,C0004,1,2025-05-21,0.0,False
K02320,C0060,2,2025-05-21,0.3561,False
K02320,C0098,3,2025-05-21,0.7302,True
K02057,C0060,1,2025-05-22,0.3561,False
K02057,C0040,2,2025-05-22,0.7159,False
K02057,C0058,3,2025-05-22,1.0,False
K01974,C0054,1,2025-05-22,0.1312,False
K01974,C0061,2,2025-05-22,0.6605,False
K01974,C0001,3,2025-05-22,0.6369,False
K01602,C0039,1,2025-05-22,1.0,True
K01602,C0074,2,2025-05-22,1.0,False
K01602,C0094,3,2025-05-22,1.0,False
K02106,C0119,1,2025-05-22,0.664,False
K02106,C0057,2,2025-05-22,0.104,False
K02106,C0117,3,2025-05-22,0.9361,False
K02282,C0060,1,2025-05-22,0.3561,False
K02282,C0102,2,2025-05-22,0.664,False
K02282,C0113,3,2025-05-22,1.0,True
K02250,C0018,1,2025-05-22,0.5977,False
K02250,C0021,2,2025-05-22,0.7714,False
K02250,C0060,3,2025-05-22,0.3561,False
K02078,C0054,1,2025-05-23,0.1312,False
K02078,C0041,2,2025-05-23,0.3124,False
K02078,C0022,3,2025-05-23,0.3629,False
K02346,C0055,1,2025-05-23,0.4164,True
K02346,C0007,2,2025-05-23,0.3312,False
K02346,C0108,3,2025-05-23,0.9628,False
K02083,C0110,1,2025-05-23,0.403,False
K02083,C0048,2,2025-05-23,0.4161,False
K02083,C0043,3,2025-05-23,0.3035,False
K01981,C0013,1,2025-05-23,0.6899,False
K01981,C0065,2,2025-05-23,1.0,False
K01981,C0099,3,2025-05-23,0.8608,False
K02085,C0119,1,2025-05-24,0.664,False
K02085,C0029,2,2025-05-24,0.1875,False
K02085,C0117,3,2025-05-24,0.9361,False
K01825,C0084,1,2025-05-24,0.9892,True
K01825,C0114,2,2025-05-24,1.0,False
K01825,C0013,3,2025-05-24,0.6899,False
K01790,C0110,1,2025-05-24,0.403,True
K01790,C0032,2,2025-05-24,0.093,False
K01790,C0001,3,2025-05-24,0.6369,False
K02425,C0027,1,2025-05-25,0.1043,False
K02425,C0057,2,2025-05-25,0.104,False
K02425,C0117,3,2025-05-25,0.9361,True
K02066,C0054,1,2025-05-25,0.1312,False
K02066,C0041,2,2025-05-25,0.3124,False
K02066,C0072,3,2025-05-25,1.0,True
K01987,C0027,1,2025-05-25,0.1043,False
K01987,C0090,2,2025-05-25,0.6321,True
K01987,C0025,3,2025-05-25,1.0,False
K02115,C0061,1,2025-05-25,0.6605,True
K02115,C0004,2,2025-05-25,0.0,False
K02115,C0060,3,2025-05-25,0.3561,False
K02130,C0074,1,2025-05-25,1.0,False
K02130,C0039,2,2025-05-25,1.0,False
K02130,C0094,3,2025-05-25,1.0,True
K01560,C0084,1,2025-05-26,0.9892,False
K01560,C0114,2,2025-05-26,1.0,True
K01560,C0085,3,2025-05-26,1.0,False
K01760,C0041,1,2025-05-26,0.3124,False
K01760,C0033,2,2025-05-26,0.4177,False
K01760,C0085,3,2025-05-26,1.0,True
K02004,C0119,1,2025-05-26,0.664,False
K02004,C0043,2,2025-05-26,0.3035,False
K02004,C0099,3,2025-05-26,0.8608,True
K02038,C0018,1,2025-05-26,0.5977,False
K02038,C0040,2,2025-05-26,0.7159,True
K02038,C0021,3,2025-05-26,0.7714,False
K01559,C0027,1,2025-05-27,0.1043,False
K01559,C0009,2,2025-05-27,0.5136,True
K01559,C0090,3,2025-05-27,0.6321,False
K02422,C0004,1,2025-06-01,0.0,False
K02422,C0060,2,2025-06-01,0.3561,False
K02422,C0098,3,2025-06-01,0.7302,False
K02225,C0060,1,2025-06-01,0.3561,False
K02225,C0052,2,2025-06-01,0.5079,False
K02225,C0050,3,2025-06-01,1.0,True
K01642,C0056,1,2025-06-01,0.2414,False
K01642,C0112,2,2025-06-01,1.0,True
K01642,C0033,3,2025-06-01,0.4177,False
K02128,C0062,1,2025-06-02,0.6638,True
K02128,C0004,2,2025-06-02,0.0,False
K02128,C0052,3,2025-06-02,0.5079,False
K02164,C0099,1,2025-06-02,0.8608,False
K02164,C0066,2,2025-06-02,1.0,True
K02164,C0087,3,2025-06-02,0.0267,False
K02245,C0017,1,2025-06-02,0.9423,False
K02245,C0087,2,2025-06-02,0.0267,False
K02245,C0099,3,2025-06-02,0.8608,True
K01585,C0007,1,2025-06-02,0.3312,True
K01585,C0056,2,2025-06-02,0.2414,False
K01585,C0114,3,2025-06-02,1.0,False
K02416,C0114,1,2025-06-02,1.0,True
K02416,C0109,2,2025-06-02,0.3287,False
K02416,C0084,3,2025-06-02,0.9892,False
K01732,C0027,1,2025-06-03,0.1043,False
K01732,C0021,2,2025-06-03,0.7714,True
K01732,C0018,3,2025-06-03,0.5977,False
K02092,C0017,1,2025-06-03,0.9423,True
K02092,C0043,2,2025-06-03,0.3035,False
K02092,C0083,3,2025-06-03,0.5735,False
K01645,C0054,1,2025-06-05,0.1312,False
K01645,C0075,2,2025-06-05,0.4976,False
K01645,C0086,3,2025-06-05,0.4185,False
K01869,C0052,1,2025-06-05,0.5079,False
K01869,C0060,2,2025-06-05,0.3561,False
K01869,C0022,3,2025-06-05,0.3629,False
K02016,C0027,1,2025-06-05,0.1043,False
K02016,C0057,2,2025-06-05,0.104,False
K02016,C0029,3,2025-06-05,0.1875,False
K02327,C0089,1,2025-06-06,0.8805,False
K02327,C0052,2,2025-06-06,0.5079,False
K02327,C0034,3,2025-06-06,0.6887,False
K02298,C0074,1,2025-06-06,1.0,False
K02298,C0039,2,2025-06-06,1.0,False
K02298,C0004,3,2025-06-06,0.0,False
K02167,C0054,1,2025-06-07,0.1312,False
K02167,C0029,2,2025-06-07,0.1875,False
K02167,C0041,3,2025-06-07,0.3124,False
K01718,C0013,1,2025-06-08,0.6899,True
K01718,C0073,2,2025-06-08,1.0,False
K01718,C0056,3,2025-06-08,0.2414,False
K02005,C0110,1,2025-06-08,0.403,False
K02005,C0108,2,2025-06-08,0.9628,True
K02005,C0010,3,2025-06-08,0.7233,False
K02073,C0114,1,2025-06-08,1.0,False
K02073,C0084,2,2025-06-08,0.9892,True
K02073,C0075,3,2025-06-08,0.4976,False
K01905,C0003,1,2025-06-09,0.3232,False
K01905,C0001,2,2025-06-09,0.6369,True
K01905,C0018,3,2025-06-09,0.5977,False
K01759,C0025,1,2025-06-09,1.0,False
K01759,C0119,2,2025-06-09,0.664,False
K01759,C0098,3,2025-06-09,0.7302,False
K02001,C0103,1,2025-06-09,1.0,False
K02001,C0007,2,2025-06-09,0.3312,False
K02001,C0044,3,2025-06-09,0.6618,False
K01538,C0006,1,2025-06-09,0.6721,False
K01538,C0082,2,2025-06-09,0.8074,False
K01538,C0073,3,2025-06-09,1.0,True
K01636,C0060,1,2025-06-09,0.3561,False
K01636,C0027,2,2025-06-09,0.1043,False
K01636,C0011,3,2025-06-09,0.5793,False
K01836,C0083,1,2025-06-10,0.5735,False
K01836,C0087,2,2025-06-10,0.0267,False
K01836,C0043,3,2025-06-10,0.3035,True
K02192,C0054,1,2025-06-10,0.1312,False
K02192,C0006,2,2025-06-10,0.6721,False
K02192,C0001,3,2025-06-10,0.6369,False
K02159,C0007,1,2025-06-10,0.3312,False
K02159,C0103,2,2025-06-10,1.0,True
K02159,C0056,3,2025-06-10,0.2414,False
K01525,C0095,1,2025-06-10,0.7468,False
K01525,C0032,2,2025-06-10,0.093,False
K01525,C0001,3,2025-06-10,0.6369,True
K02230,C0001,1,2025-06-11,0.6369,False
K02230,C0054,2,2025-06-11,0.1312,False
K02230,C0095,3,2025-06-11,0.7468,False
K02419,C0069,1,2025-06-11,0.6509,False
K02419,C0019,2,2025-06-11,1.0,False
K02419,C0018,3,2025-06-11,0.5977,False
K01698,C0033,1,2025-06-11,0.4177,False
K01698,C0056,2,2025-06-11,0.2414,False
K01698,C0081,3,2025-06-11,0.6906,True
K01831,C0060,1,2025-06-12,0.3561,False
K01831,C0034,2,2025-06-12,0.6887,True
K01831,C0106,3,2025-06-12,0.7671,False
K01887,C0089,1,2025-06-12,0.8805,False
K01887,C0030,2,2025-06-12,1.0,True
K01887,C0004,3,2025-06-12,0.0,False
K01985,C0095,1,2025-06-13,0.7468,False
K01985,C0032,2,2025-06-13,0.093,False
K01985,C0050,3,2025-06-13,1.0,True
K01762,C0087,1,2025-06-13,0.0267,False
K01762,C0119,2,2025-06-13,0.664,True
K01762,C0017,3,2025-06-13,0.9423,False
K01923,C0050,1,2025-06-13,1.0,False
K01923,C0095,2,2025-06-13,0.7468,False
K01923,C0060,3,2025-06-13,0.3561,False
K02064,C0022,1,2025-06-14,0.3629,False
K02064,C0072,2,2025-06-14,1.0,True
K02064,C0054,3,2025-06-14,0.1312,False
K01813,C0074,1,2025-06-17,1.0,True
K01813,C0039,2,2025-06-17,1.0,False
K01813,C0094,3,2025-06-17,1.0,False
K02437,C0054,1,2025-06-17,0.1312,False
K02437,C0047,2,2025-06-17,1.0,False
K02437,C0036,3,2025-06-17,1.0,False
K01834,C0084,1,2025-06-17,0.9892,False
K01834,C0114,2,2025-06-17,1.0,True
K01834,C0060,3,2025-06-17,0.3561,False
K01599,C0006,1,2025-06-18,0.6721,False
K01599,C0107,2,2025-06-18,0.9289,True
K01599,C0063,3,2025-06-18,1.0,False
K02201,C0007,1,2025-06-18,0.3312,False
K02201,C0103,2,2025-06-18,1.0,True
K02201,C0082,3,2025-06-18,0.8074,False
K02207,C0054,1,2025-06-18,0.1312,False
K02207,C0041,2,2025-06-18,0.3124,False
K02207,C0049,3,2025-06-18,0.8849,True
K02188,C0007,1,2025-06-18,0.3312,False
K02188,C0103,2,2025-06-18,1.0,True
K02188,C0033,3,2025-06-18,0.4177,False
K02374,C0022,1,2025-06-19,0.3629,False
K02374,C0082,2,2025-06-19,0.8074,True
K02374,C0095,3,2025-06-19,0.7468,False
K01540,C0060,1,2025-06-19,0.3561,False
K01540,C0058,2,2025-06-19,1.0,False
K01540,C0025,3,2025-06-19,1.0,True
K02013,C0052,1,2025-06-21,0.5079,False
K02013,C0060,2,2025-06-21,0.3561,False
K02013,C0022,3,2025-06-21,0.3629,True
K01726,C0098,1,2025-06-21,0.7302,False
K01726,C0067,2,2025-06-21,1.0,False
K01726,C0057,3,2025-06-21,0.104,False
K02443,C0069,1,2025-06-22,0.6509,True
K02443,C0095,2,2025-06-22,0.7468,False
K02443,C0032,3,2025-06-22,0.093,False
K01526,C0044,1,2025-06-23,0.6618,True
K01526,C0039,2,2025-06-23,1.0,False
K01526,C0082,3,2025-06-23,0.8074,False
K01843,C0087,1,2025-06-23,0.0267,False
K01843,C0065,2,2025-06-23,1.0,False
K01843,C0044,3,2025-06-23,0.6618,True
K01738,C0033,1,2025-06-23,0.4177,False
K01738,C0039,2,2025-06-23,1.0,True
K01738,C0073,3,2025-06-23,1.0,False
K01991,C0033,1,2025-06-24,0.4177,False
K01991,C0063,2,2025-06-24,1.0,False
K01991,C0056,3,2025-06-24,0.2414,False
K02297,C0095,1,2025-06-24,0.7468,True
K02297,C0060,2,2025-06-24,0.3561,False
K02297,C0027,3,2025-06-24,0.1043,False
K01744,C0073,1,2025-06-25,1.0,False
K01744,C0082,2,2025-06-25,0.8074,False
K01744,C0094,3,2025-06-25,1.0,True
K02306,C0066,1,2025-06-25,1.0,False
K02306,C0087,2,2025-06-25,0.0267,False
K02306,C0099,3,2025-06-25,0.8608,False
K02362,C0052,1,2025-06-26,0.5079,False
K02362,C0022,2,2025-06-26,0.3629,False
K02362,C0060,3,2025-06-26,0.3561,False
K01767,C0004,1,2025-06-26,0.0,False
K01767,C0108,2,2025-06-26,0.9628,False
K01767,C0110,3,2025-06-26,0.403,False
K02143,C0098,1,2025-06-27,0.7302,False
K02143,C0067,2,2025-06-27,1.0,True
K02143,C0004,3,2025-06-27,0.0,False
K02433,C0006,1,2025-06-27,0.6721,False
K02433,C0069,2,2025-06-27,0.6509,False
K02433,C0101,3,2025-06-27,0.5975,True
K02152,C0033,1,2025-06-27,0.4177,False
K02152,C0063,2,2025-06-27,1.0,False
K02152,C0081,3,2025-06-27,0.6906,False
K01528,C0004,1,2025-06-27,0.0,False
K01528,C0015,2,2025-06-27,1.0,False
K01528,C0086,3,2025-06-27,0.4185,False
K02014,C0060,1,2025-07-01,0.3561,False
K02014,C0025,2,2025-07-01,1.0,False
K02014,C0040,3,2025-07-01,0.7159,False
K01944,C0011,1,2025-07-02,0.5793,True
K01944,C0027,2,2025-07-02,0.1043,False
K01944,C0060,3,2025-07-02,0.3561,False
K02268,C0060,1,2025-07-03,0.3561,False
K02268,C0004,2,2025-07-03,0.0,False
K02268,C0098,3,2025-07-03,0.7302,False
K02150,C0039,1,2025-07-03,1.0,True
K02150,C0074,2,2025-07-03,1.0,False
K02150,C0094,3,2025-07-03,1.0,False
K01978,C0044,1,2025-07-03,0.6618,False
K01978,C0007,2,2025-07-03,0.3312,False
K01978,C0114,3,2025-07-03,1.0,True
K02263,C0072,1,2025-07-05,1.0,True
K02263,C0087,2,2025-07-05,0.0267,False
K02263,C0065,3,2025-07-05,1.0,False
K01694,C0039,1,2025-07-06,1.0,False
K01694,C0094,2,2025-07-06,1.0,True
K01694,C0074,3,2025-07-06,1.0,False
K02414,C0060,1,2025-07-06,0.3561,False
K02414,C0053,2,2025-07-06,0.5692,False
K02414,C0027,3,2025-07-06,0.1043,False
K01541,C0033,1,2025-07-06,0.4177,False
K01541,C0073,2,2025-07-06,1.0,False
K01541,C0059,3,2025-07-06,0.6396,False
K01933,C0006,1,2025-07-10,0.6721,True
K01933,C0052,2,2025-07-10,0.5079,False
K01933,C0040,3,2025-07-10,0.7159,False
K02418,C0024,1,2025-07-10,0.6241,False
K02418,C0079,2,2025-07-10,0.328,False
K02418,C0112,3,2025-07-10,1.0,False
K02273,C0061,1,2025-07-10,0.6605,False
K02273,C0052,2,2025-07-10,0.5079,False
K02273,C0097,3,2025-07-10,0.6906,False
K02214,C0119,1,2025-07-11,0.664,False
K02214,C0098,2,2025-07-11,0.7302,False
K02214,C0025,3,2025-07-11,1.0,False
K01654,C0044,1,2025-07-11,0.6618,False
K01654,C0119,2,2025-07-11,0.664,False
K01654,C0087,3,2025-07-11,0.0267,False
K01863,C0087,1,2025-07-11,0.0267,False
K01863,C0083,2,2025-07-11,0.5735,False
K01863,C0082,3,2025-07-11,0.8074,False
K01876,C0098,1,2025-07-12,0.7302,False
K01876,C0067,2,2025-07-12,1.0,True
K01876,C0027,3,2025-07-12,0.1043,False
K01797,C0077,1,2025-07-12,1.0,False
K01797,C0081,2,2025-07-12,0.6906,False
K01797,C0013,3,2025-07-12,0.6899,True
K01582,C0052,1,2025-07-13,0.5079,False
K01582,C0060,2,2025-07-13,0.3561,False
K01582,C0050,3,2025-07-13,1.0,True
K01615,C0054,1,2025-07-15,0.1312,False
K01615,C0109,2,2025-07-15,0.3287,False
K01615,C0023,3,2025-07-15,0.3529,False
K01686,C0025,1,2025-07-15,1.0,False
K01686,C0119,2,2025-07-15,0.664,False
K01686,C0098,3,2025-07-15,0.7302,False
K02260,C0061,1,2025-07-16,0.6605,False
K02260,C0036,2,2025-07-16,1.0,True
K02260,C0089,3,2025-07-16,0.8805,False
K01880,C0054,1,2025-07-17,0.1312,False
K01880,C0047,2,2025-07-17,1.0,True
K01880,C0087,3,2025-07-17,0.0267,False
K02283,C0097,1,2025-07-17,0.6906,False
K02283,C0024,2,2025-07-17,0.6241,False
K02283,C0054,3,2025-07-17,0.1312,False
K01516,C0052,1,2025-07-17,0.5079,False
K01516,C0089,2,2025-07-17,0.8805,False
K01516,C0106,3,2025-07-17,0.7671,False
K01927,C0054,1,2025-07-18,0.1312,False
K01927,C0047,2,2025-07-18,1.0,True
K01927,C0109,3,2025-07-18,0.3287,False
K02076,C0025,1,2025-07-18,1.0,True
K02076,C0119,2,2025-07-18,0.664,False
K02076,C0098,3,2025-07-18,0.7302,False
K02024,C0098,1,2025-07-19,0.7302,False
K02024,C0057,2,2025-07-19,0.104,False
K02024,C0089,3,2025-07-19,0.8805,True
K01888,C0084,1,2025-07-19,0.9892,True
K01888,C0114,2,2025-07-19,1.0,False
K01888,C0033,3,2025-07-19,0.4177,False
K01999,C0050,1,2025-07-22,1.0,True
K01999,C0106,2,2025-07-22,0.7671,False
K01999,C0008,3,2025-07-22,0.6952,False
K01977,C0087,1,2025-07-22,0.0267,False
K01977,C0066,2,2025-07-22,1.0,True
K01977,C0119,3,2025-07-22,0.664,False
K02231,C0006,1,2025-07-23,0.6721,True
K02231,C0101,2,2025-07-23,0.5975,False
K02231,C0069,3,2025-07-23,0.6509,False
K01953,C0050,1,2025-07-24,1.0,False
K01953,C0019,2,2025-07-24,1.0,True
K01953,C0061,3,2025-07-24,0.6605,False
K02271,C0065,1,2025-07-24,1.0,False
K02271,C0083,2,2025-07-24,0.5735,False
K02271,C0077,3,2025-07-24,1.0,True
K01770,C0045,1,2025-07-25,0.8669,False
K01770,C0033,2,2025-07-25,0.4177,False
K01770,C0085,3,2025-07-25,1.0,True
K02368,C0001,1,2025-07-25,0.6369,False
K02368,C0054,2,2025-07-25,0.1312,False
K02368,C0070,3,2025-07-25,0.8852,True
K01510,C0028,1,2025-07-26,0.5745,False
K01510,C0048,2,2025-07-26,0.4161,True
K01510,C0055,3,2025-07-26,0.4164,False
K01522,C0114,1,2025-08-01,1.0,False
K01522,C0045,2,2025-08-01,0.8669,False
K01522,C0004,3,2025-08-01,0.0,False
K01723,C0052,1,2025-08-02,0.5079,False
K01723,C0060,2,2025-08-02,0.3561,False
K01723,C0022,3,2025-08-02,0.3629,False
K02287,C0004,1,2025-08-02,0.0,False
K02287,C0015,2,2025-08-02,1.0,True
K02287,C0109,3,2025-08-02,0.3287,False
K02229,C0001,1,2025-08-02,0.6369,False
K02229,C0097,2,2025-08-02,0.6906,False
K02229,C0054,3,2025-08-02,0.1312,False
K02221,C0110,1,2025-08-03,0.403,False
K02221,C0108,2,2025-08-03,0.9628,True
K02221,C0010,3,2025-08-03,0.7233,False
K01889,C0074,1,2025-08-03,1.0,False
K01889,C0039,2,2025-08-03,1.0,True
K01889,C0094,3,2025-08-03,1.0,False
K02012,C0054,1,2025-08-04,0.1312,False
K02012,C0032,2,2025-08-04,0.093,False
K02012,C0070,3,2025-08-04,0.8852,True
K01796,C0045,1,2025-08-04,0.8669,False
K01796,C0112,2,2025-08-04,1.0,False
K01796,C0033,3,2025-08-04,0.4177,False
K02183,C0120,1,2025-08-05,0.7011,False
K02183,C0002,2,2025-08-05,0.7139,False
K02183,C0054,3,2025-08-05,0.1312,False
K01846,C0098,1,2025-08-05,0.7302,False
K01846,C0106,2,2025-08-05,0.7671,False
K01846,C0089,3,2025-08-05,0.8805,False
K01920,C0052,1,2025-08-05,0.5079,False
K01920,C0060,2,2025-08-05,0.3561,False
K01920,C0022,3,2025-08-05,0.3629,False
K01608,C0074,1,2025-08-06,1.0,True
K01608,C0039,2,2025-08-06,1.0,False
K01608,C0094,3,2025-08-06,1.0,False
K01697,C0065,1,2025-08-06,1.0,True
K01697,C0087,2,2025-08-06,0.0267,False
K01697,C0080,3,2025-08-06,1.0,False
K02348,C0074,1,2025-08-08,1.0,True
K02348,C0094,2,2025-08-08,1.0,False
K02348,C0039,3,2025-08-08,1.0,False
K01970,C0081,1,2025-08-08,0.6906,True
K01970,C0087,2,2025-08-08,0.0267,False
K01970,C0002,3,2025-08-08,0.7139,False
K02116,C0041,1,2025-08-09,0.3124,False
K02116,C0054,2,2025-08-09,0.1312,False
K02116,C0049,3,2025-08-09,0.8849,True
K02129,C0114,1,2025-08-10,1.0,False
K02129,C0086,2,2025-08-10,0.4185,False
K02129,C0045,3,2025-08-10,0.8669,False
K02105,C0098,1,2025-08-10,0.7302,True
K02105,C0051,2,2025-08-10,0.6858,False
K02105,C0029,3,2025-08-10,0.1875,False
K02406,C0073,1,2025-08-11,1.0,True
K02406,C0027,2,2025-08-11,0.1043,False
K02406,C0052,3,2025-08-11,0.5079,False
K02082,C0027,1,2025-08-11,0.1043,False
K02082,C0057,2,2025-08-11,0.104,False
K02082,C0054,3,2025-08-11,0.1312,False
K02153,C0054,1,2025-08-11,0.1312,False
K02153,C0097,2,2025-08-11,0.6906,False
K02153,C0069,3,2025-08-11,0.6509,True
K02372,C0050,1,2025-08-13,1.0,True
K02372,C0052,2,2025-08-13,0.5079,False
K02372,C0060,3,2025-08-13,0.3561,False
K02163,C0061,1,2025-08-13,0.6605,True
K02163,C0052,2,2025-08-13,0.5079,False
K02163,C0068,3,2025-08-13,0.8036,False
K02400,C0057,1,2025-08-13,0.104,False
K02400,C0090,2,2025-08-13,0.6321,False
K02400,C0007,3,2025-08-13,0.3312,False
K01755,C0028,1,2025-08-13,0.5745,True
K01755,C0048,2,2025-08-13,0.4161,False
K01755,C0095,3,2025-08-13,0.7468,False
K02197,C0033,1,2025-08-14,0.4177,False
K02197,C0116,2,2025-08-14,1.0,True
K02197,C0002,3,2025-08-14,0.7139,False
K01607,C0114,1,2025-08-14,1.0,True
K01607,C0086,2,2025-08-14,0.4185,False
K01607,C0045,3,2025-08-14,0.8669,False
K02436,C0007,1,2025-08-16,0.3312,False
K02436,C0055,2,2025-08-16,0.4164,False
K02436,C0048,3,2025-08-16,0.4161,False
K01672,C0106,1,2025-08-16,0.7671,False
K01672,C0008,2,2025-08-16,0.6952,False
K01672,C0060,3,2025-08-16,0.3561,False
K01609,C0054,1,2025-08-17,0.1312,False
K01609,C0060,2,2025-08-17,0.3561,False
K01609,C0075,3,2025-08-17,0.4976,False
K01896,C0006,1,2025-08-17,0.6721,False
K01896,C0101,2,2025-08-17,0.5975,False
K01896,C0069,3,2025-08-17,0.6509,True
K01951,C0094,1,2025-08-18,1.0,False
K01951,C0039,2,2025-08-18,1.0,True
K01951,C0074,3,2025-08-18,1.0,False
K01591,C0034,1,2025-08-19,0.6887,False
K01591,C0008,2,2025-08-19,0.6952,False
K01591,C0004,3,2025-08-19,0.0,False
K01894,C0052,1,2025-08-20,0.5079,False
K01894,C0060,2,2025-08-20,0.3561,False
K01894,C0022,3,2025-08-20,0.3629,False
K01710,C0001,1,2025-08-22,0.6369,False
K01710,C0088,2,2025-08-22,1.0,False
K01710,C0036,3,2025-08-22,1.0,True
K02069,C0001,1,2025-08-22,0.6369,False
K02069,C0032,2,2025-08-22,0.093,False
K02069,C0088,3,2025-08-22,1.0,False
K01621,C0006,1,2025-08-22,0.6721,False
K01621,C0101,2,2025-08-22,0.5975,False
K01621,C0069,3,2025-08-22,0.6509,False
K02389,C0045,1,2025-08-22,0.8669,True
K02389,C0007,2,2025-08-22,0.3312,False
K02389,C0033,3,2025-08-22,0.4177,False
K02206,C0002,1,2025-08-22,0.7139,False
K02206,C0044,2,2025-08-22,0.6618,False
K02206,C0081,3,2025-08-22,0.6906,True
K02161,C0097,1,2025-08-22,0.6906,False
K02161,C0051,2,2025-08-22,0.6858,False
K02161,C0029,3,2025-08-22,0.1875,False
K02401,C0054,1,2025-08-23,0.1312,False
K02401,C0041,2,2025-08-23,0.3124,False
K02401,C0072,3,2025-08-23,1.0,False
K01685,C0007,1,2025-08-24,0.3312,False
K01685,C0055,2,2025-08-24,0.4164,False
K01685,C0108,3,2025-08-24,0.9628,False
K01703,C0032,1,2025-08-25,0.093,False
K01703,C0053,2,2025-08-25,0.5692,False
K01703,C0060,3,2025-08-25,0.3561,False
K01946,C0022,1,2025-08-25,0.3629,False
K01946,C0072,2,2025-08-25,1.0,False
K01946,C0052,3,2025-08-25,0.5079,False
K01993,C0010,1,2025-08-26,0.7233,False
K01993,C0108,2,2025-08-26,0.9628,True
K01993,C0110,3,2025-08-26,0.403,False
K02166,C0056,1,2025-08-27,0.2414,False
K02166,C0059,2,2025-08-27,0.6396,False
K02166,C0054,3,2025-08-27,0.1312,True
K02028,C0027,1,2025-08-27,0.1043,False
K02028,C0055,2,2025-08-27,0.4164,True
K02028,C0051,3,2025-08-27,0.6858,False
K01589,C0001,1,2025-08-27,0.6369,False
K01589,C0032,2,2025-08-27,0.093,False
K01589,C0024,3,2025-08-27,0.6241,False
K01511,C0059,1,2025-09-01,0.6396,True
K01511,C0056,2,2025-09-01,0.2414,False
K01511,C0116,3,2025-09-01,1.0,False
K01799,C0054,1,2025-09-01,0.1312,False
K01799,C0047,2,2025-09-01,1.0,False
K01799,C0060,3,2025-09-01,0.3561,False
K02430,C0116,1,2025-09-01,1.0,True
K02430,C0104,2,2025-09-01,1.0,False
K02430,C0071,3,2025-09-01,1.0,False
K02077,C0083,1,2025-09-01,0.5735,False
K02077,C0016,2,2025-09-01,0.6837,False
K02077,C0043,3,2025-09-01,0.3035,False
K01669,C0058,1,2025-09-01,1.0,False
K01669,C0040,2,2025-09-01,0.7159,False
K01669,C0060,3,2025-09-01,0.3561,False
K01518,C0044,1,2025-09-02,0.6618,True
K01518,C0007,2,2025-09-02,0.3312,False
K01518,C0114,3,2025-09-02,1.0,False
K01849,C0098,1,2025-09-02,0.7302,False
K01849,C0067,2,2025-09-02,1.0,True
K01849,C0029,3,2025-09-02,0.1875,False
K01803,C0114,1,2025-09-02,1.0,False
K01803,C0084,2,2025-09-02,0.9892,False
K01803,C0033,3,2025-09-02,0.4177,False
K01558,C0052,1,2025-09-03,0.5079,False
K01558,C0022,2,2025-09-03,0.3629,False
K01558,C0060,3,2025-09-03,0.3561,False
K02378,C0007,1,2025-09-03,0.3312,False
K02378,C0002,2,2025-09-03,0.7139,False
K02378,C0063,3,2025-09-03,1.0,False
K01701,C0116,1,2025-09-03,1.0,False
K01701,C0113,2,2025-09-03,1.0,False
K01701,C0043,3,2025-09-03,0.3035,False
K02160,C0061,1,2025-09-03,0.6605,False
K02160,C0060,2,2025-09-03,0.3561,False
K02160,C0106,3,2025-09-03,0.7671,False
K02356,C0095,1,2025-09-04,0.7468,True
K02356,C0058,2,2025-09-04,1.0,False
K02356,C0027,3,2025-09-04,0.1043,False
K01656,C0002,1,2025-09-04,0.7139,False
K01656,C0056,2,2025-09-04,0.2414,False
K01656,C0033,3,2025-09-04,0.4177,False
K02021,C0088,1,2025-09-04,1.0,True
K02021,C0071,2,2025-09-04,1.0,False
K02021,C0101,3,2025-09-04,0.5975,False
K01683,C0094,1,2025-09-05,1.0,False
K01683,C0082,2,2025-09-05,0.8074,True
K01683,C0101,3,2025-09-05,0.5975,False
K01794,C0022,1,2025-09-05,0.3629,False
K01794,C0041,2,2025-09-05,0.3124,False
K01794,C0054,3,2025-09-05,0.1312,False
K02445,C0032,1,2025-09-05,0.093,False
K02445,C0095,2,2025-09-05,0.7468,False
K02445,C0007,3,2025-09-05,0.3312,False
K01975,C0071,1,2025-09-05,1.0,True
K01975,C0024,2,2025-09-05,0.6241,False
K01975,C0088,3,2025-09-05,1.0,False
K01883,C0088,1,2025-09-05,1.0,True
K01883,C0101,2,2025-09-05,0.5975,False
K01883,C0001,3,2025-09-05,0.6369,False
K02259,C0002,1,2025-09-05,0.7139,False
K02259,C0013,2,2025-09-05,0.6899,False
K02259,C0077,3,2025-09-05,1.0,True
K01720,C0087,1,2025-09-06,0.0267,False
K01720,C0099,2,2025-09-06,0.8608,False
K01720,C0017,3,2025-09-06,0.9423,True
